Vendor,Handle,Title,Option1 Name,Option1 Value,Image Position,Image Src
General Hydroponics,powergrower-eco-kit-8-pack,General Hydroponics - POWERGROWER ECO KIT - 8 PACK,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/hgsbspge8__47862_zoom.jpg?v=1594020935
Pro-Mix,premier-pro-mix-hp-cc-mycorrhizae-3-8-cu-ft-30-plt,Pro-Mix - HP Mycorrhizae 3.8 cu ft (30/Plt),Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/premier-horticulture-premier-pro-mix-hp-cc-mycorrh.jpg?v=1597640817
Sunlight Supply,progrip-light-hanger-sungrip,Sunlight Supply - SUNGRIP PROGRIP LIGHT HANGER,Name,"ProGrip Light Hanger Set of 2 - 1/8""",1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/13031.jpg?v=1594126913
,progrip-light-hanger-sungrip,,,"Sun Grip Push Button Heavy Duty Hanger Single - 1/4""",2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/progrip.jpg?v=1594126914
Botanicare,pure-blend-pro-bloom,Botanicare - Pure Blend Pro Bloom,Name,Pure Blend Pro Bloom Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-34.jpg?v=1594806497
,pure-blend-pro-bloom,,,Pure Blend Pro Bloom Gallon,,
,pure-blend-pro-bloom,,,Pure Blend Pro Bloom 2.5 Gallon,,
Botanicare,pure-blend-pro-bloom-soil,Botanicare - Pure Blend Pro Bloom Soil,Name,Pure Blend Pro Bloom Soil Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-35.jpg?v=1594806772
,pure-blend-pro-bloom-soil,,,Pure Blend Pro Bloom Soil 2.5 Gallon,,
,pure-blend-pro-bloom-soil,,,Pure Blend Pro Bloom Soil 5 Gallon,,
Purple Cow,purple-cow-organics-1-cu-ft-bag,Purple Cow Organics 1 cu ft Bag,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/purple-cow-organics-1-cu-ft-bag.jpg?v=1597641207
Rainmaker,rainmaker-hand-sprayer,Rainmaker - Hand Sprayer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/rainmaker-hand-sprayer_1.jpg?v=1597404811
,rainmaker-hand-sprayer,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/rainmaker-hand-sprayer.jpg?v=1597404811
Rainmaker,rainmaker®-pressurized-pump-sprayer-64-oz-1-9-liter,Rainmaker - Pressurized Pump Sprayer 64 oz / 1.9 Liter,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/rainmaker-pressurized-pump-sprayer-64-oz-19-liter.jpg?v=1597406498
Advanced Nutrients,rhino-skin,Advanced Nutrients - Rhino Skin,Name,Rhino Skin 1 Liter,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-13.png?v=1594371860
,rhino-skin,,,Rhino Skin 4 Liter,,
Roots Organics,roots-formula-707-3-cu-ft-bag,Roots Organics - Roots Formula 707 - 3 cu/ft Bag,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/aurora-innovations-roots-formula-707-3-cu-ft-bag.jpg?v=1597641814
Roots Organics,roots-organics-ancient-amber,Roots Organics - Ancient Amber,Name,Roots Organics Ancient Amber Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-4.jpg?v=1594750047
Roots Organics,roots-organics-buddha-bloom,Roots Organics - Buddha Bloom,Name,Roots Organics Buddha Bloom Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-5.jpg?v=1594750228
Roots Organics,roots-organics-buddha-grow,Roots Organics - Buddha Grow,Name,Roots Organics Buddha Grow Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-3.jpg?v=1594749800
,roots-organics-buddha-grow,,,Roots Organics Buddha Grow Gallon,,
Roots Organics,roots-organics-extreme-serene,Roots Organics - Extreme Serene,Name,Roots Organics Extreme Serene Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-7.jpg?v=1594750580
,roots-organics-extreme-serene,,,Roots Organics Extreme Serene Gallon,,
Roots Organics,roots-organics-formula-707,Roots Organics - Formula 707,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-2.jpg?v=1594749551
Roots Organics,roots-organics-hp2,Roots Organics - HP2,Name,Roots Organics HP2 Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-8.jpg?v=1594750785
,roots-organics-hp2,,,Roots Organics HP2 Gallon,,
Roots Organics,roots-organics-original-potting-soil,Roots Organics - Original Potting Soil,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-1.jpg?v=1594749350
Roots Organics,roots-organics-original-potting-soil-1-5-cu-ft,Roots Organics - Original Potting Soil 1.5 Cu/Ft,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/aurora-innovations-roots-organics-original-potting.jpg?v=1597641882
Roots Organics,roots-organics-trinity-bio-catalyst,Roots Organics - Trinity Bio-Catalyst,Name,Roots Organics Trinity Bio-Catalyst Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/RootsOrganics-6.jpg?v=1594750381
Safer,safer-garden-fungicide-ii-rtu-qt,Safer - Garden Fungicide II RTU Qt,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/safer-garden-fungicide-ii-rtu-qt.jpg?v=1597407513
Safer,safer-insect-killing-soap-ii-conc-16-oz,Safer - Insect Killing Soap II Conc. - 16 Oz,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/safer-insect-killing-soap-ii-conc-16-oz.jpg?v=1597410236
Primordial Solutions,sea-green,Primordial Solutions - SEA GREEN,Product,2 OZ,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SeaGreen700x700.jpg?v=1596096075
,sea-green,,,16 OZ,,
,sea-green,,,1 GALLON,,
Primordial Solutions,sea-green-hydro,Primordial Solutions - SEA GREEN HYDRO,Product,16 OZ,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SeaGreenHydro_e9dda810-e393-4b71-a7c1-818f8efde816.jpg?v=1596522701
,sea-green-hydro,,,1 GALLON,,
Chicago Roots HO,sediment-replacement-cartridge,Sediment Replacement Cartridge,Name,Premium Pleated/Cleanable Sediment Filter 2 In X 10 In,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-21.gif?v=1594744005
Advanced Nutrients,sensi-bloom-a-b-ph-perfect,Advanced Nutrients - Sensi Bloom A & B pH Perfect,Name,Sensi Bloom A & B pH Perfect 1 Liter set,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-9.png?v=1594371064
,sensi-bloom-a-b-ph-perfect,,,Sensi Bloom A & B pH Perfect 4 Liter set,,
,sensi-bloom-a-b-ph-perfect,,,Sensi Bloom A & B pH Perfect 10 Liter set,,
Advanced Nutrients,sensi-grow-a-b-ph-perfect,Advanced Nutrients - Sensi Grow A & B pH Perfect,Name,Sensi Grow A & B pH Perfect 1 Liter set,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-11.png?v=1594371536
,sensi-grow-a-b-ph-perfect,,,Sensi Grow A & B pH Perfect 4 Liter set,,
,sensi-grow-a-b-ph-perfect,,,Sensi Grow A & B pH Perfect 10 Liter set,,
Advanced Nutrients,sensizym,Advanced Nutrients - Sensizym,Name,Sensizym 1 Liter,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-12.png?v=1594371711
,sensizym,,,Sensizym 4 Liter,,
Shear Perfection,shear-perfection-titanium-trimming-shear-2,"Shear Perfection - Titanium Trimming Shear 2""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/shear-perfection-shear-perfection-titanium-trimmin.jpg?v=1597405926
Sun System,spectralux-hps-1000-watt-lamp,Spectralux - HPS 1000 Watt Lamp,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-22.jpg?v=1594367363
Sun System,spectralux-hps-600-watt-lamp,Spectralux - HPS 600 Watt Lamp,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-24.jpg?v=1594367794
FLUENCE BIOENGINEERING,spydr-2i,Fluence Bioengineering - SPYDR 2i,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SPYDR2i_d350f23b-e316-4131-aa18-90488618a96a.png?v=1596521957
FLUENCE BIOENGINEERING,spydr-2p,Fluence Bioengineering - SPYDR 2p,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SPYDR2p.png?v=1596522089
FLUENCE BIOENGINEERING,spydr-2x,Fluence Bioengineering -,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SPYDR2x_ca5cc329-6c35-4f06-8742-63d98e894017.png?v=1596522181
FLUENCE BIOENGINEERING,spydr-x-plus,Fluence Bioengineering - SPYDR X PLUS,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/SPYDRxPLUS_10873f29-f59c-4d5f-a632-335713791819.png?v=1596521874
Chicago Roots HO,square-pots,Square Pots,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-28.jpg?v=1594803871
Botanicare,standard-1020-heavy-duty-nursery-flat,"Botanicare - Standard ""1020"" Heavy Duty Nursery Flat",Name,"Plastic Nursery Flats 10"" x 20"" w/ Holes",1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/124_1_5.jpg?v=1594111936
,standard-1020-heavy-duty-nursery-flat,,,Plastic Nursery Flats 72 Compartment Flat Insert,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/53206.jpg?v=1594111937
,standard-1020-heavy-duty-nursery-flat,,,Plastic Nursery Flats 18 Compartment Flat Insert,3,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/56231.jpg?v=1594111937
Chicago Roots HO,stealth-small-boy-float-kit,Stealth / Small Boy Float Kit,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-41.jpg?v=1594749081
Grower's Edge,sticky-whitefly-trap-5-pack,Grower's Edge - Sticky Whitefly Trap 5/Pack,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/seabright-sticky-whitefly-trap-5-pack_1.jpg?v=1597410161
BlueLab,storage-solution-ph-probe-kcl-100-mls,Bluelab - Storage Solution pH Probe (KCl) 100 mls.,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Bluelab-3.jpg?v=1594373582
Sun System,sun-system-flower-power-315-watt-120-240-volt-w-3100-k-lamp,Sun System - Flower Power 315 Watt 120 / 240 Volt w/ 3100 K Lamp,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/sun-system-flower-power-315-watt-120-240-volt-w-31_0f387b4d-c020-4a3b-855c-076ace336e43.jpg?v=1597643275
,sun-system-flower-power-315-watt-120-240-volt-w-3100-k-lamp,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/sun-system-flower-power-315-watt-120-240-volt-w-31.jpg?v=1597643275
Sun System,sun-system-x-crop-master-ballast,Sun System - X Crop Master Ballast,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-11.jpg?v=1594301735
Sun System,sun-system®-flower-power™-315-watt-fixture-120-240-volt-lec,Sun System - FLOWER POWER™ 315 WATT FIXTURE - 120-240 VOLT LEC,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/flower_power_4.jpg?v=1594882958
,sun-system®-flower-power™-315-watt-fixture-120-240-volt-lec,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/flower_power_2.jpg?v=1594882958
,sun-system®-flower-power™-315-watt-fixture-120-240-volt-lec,,,,3,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/flower_power_3.jpg?v=1594882958
,sun-system®-flower-power™-315-watt-fixture-120-240-volt-lec,,,,4,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/flower_power1.jpg?v=1594127528
Sun System,sun-system®-lec®-315-watt-fixture-120-volt-w-3100k-bulb,Sun System -  LEC® 315 WATT FIXTURE - 120 VOLT W/ 3100K BULB,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/906205-01.jpg?v=1593609993
Sun System,sun-system®-lec®-315-watt-fixture-120-volt-w-3100k-bulb-1,Sun System - LEC® 315 WATT FIXTURE - 120 VOLT W/ 3100K BULB,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/906205-01_333d53eb-6642-4c05-a9c9-c2313b6786b5.jpg?v=1594127164
Sun System,sunlight-supply-hardcore-magnetic-ballast,Sun System - Sunlight Supply Hardcore Magnetic Ballast,Name,Hardcore 1000 watt switchable,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-16.png?v=1594365565
Sun System,sunlight-supply-socket-cord,Sun System - Sunlight Supply Socket Cord,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-13.jpg?v=1594302191
Sunshine Advanced,sunshine-advanced-mix-3cu-ft-compressed-bale,Sunshine Advanced - Mix - 3cu/ft Compressed Bale,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-14.jpg?v=1594302452
Sunshine Advanced,sunshine-advanced-yellow-bag-mix-4-3-cu-ft,Sunshine Advanced - (Yellow Bag) Mix #4 - 3 Cu/Ft,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/sunshine-advanced-yellow-bag-mix-4-3-cu-ft.jpg?v=1597641036
,sunshine-advanced-yellow-bag-mix-4-3-cu-ft,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/sunshine-advanced-yellow-bag-mix-4-3-cu-ft_1.jpg?v=1597641124
Sunshine Advanced,sunshine-mix-4-w-mycorrhizae-3-0-cu-ft-comp,Sunshine Advanced - Mix#4 W/ Mycorrhizae- 3.0 Cu/Ft Comp,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/sunshine-mix4-w-mycorrhizae-30-cu-ft-comp.jpg?v=1597640937
Super Sprouter,super-sprouter-78-cell-stonewool-tray-1-5-in-square,Super Sprouter - 78 Cell Stonewool Tray- 1.5 In Square,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/super-sprouter-78-cell-stonewool-tray-15-in-square.jpg?v=1597393043
,super-sprouter-78-cell-stonewool-tray-1-5-in-square,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/super-sprouter-78-cell-stonewool-tray-15-in-square_1.jpg?v=1597393043
,super-sprouter-78-cell-stonewool-tray-1-5-in-square,,,,3,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/super-sprouter-78-cell-stonewool-tray-15-in-square_2.jpg?v=1597393043
,super-sprouter-78-cell-stonewool-tray-1-5-in-square,,,,4,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/super-sprouter-78-cell-stonewool-tray-15-in-square_3.jpg?v=1597393043
Super Sprouter,super-sprouter-seedling-4-tray-heat-mat-21x48,"Super Sprouter - Seedling 4 Tray Heat Mat 21""x48""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-25.jpg?v=1594802530
Super Sprouter,super-sprouter-seedling-heat-mat-10x21,"Super Sprouter - Seedling Heat Mat 10""x21""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-24.jpg?v=1594802393
Super Sprouter,super-sprouter-sterile-disposable-scalpel,Super Sprouter - Sterile Disposable Scalpel,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/super-sprouter-super-sprouter-sterile-disposable-s.jpg?v=1597397413
Technaflora,technaflora-recipe-for-success-starter-kit,Technaflora - Recipe For Success Starter Kit,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/technaflora-technaflora-recipe-for-success-starter.jpg?v=1597727015
Technaflora,technaflora-rootech-gel-4-oz,Technaflora - Rootech Gel - 4 oz,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/technaflora-technaflora-rootech-gel-4-oz.jpg?v=1597396560
Technaflora,technafora-thrive-alive-green,Technaflora - Thrive Alive Green,Name,Thrive Alive Green 250 mL,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-29.jpg?v=1594293383
,technafora-thrive-alive-green,,,Thrive Alive Green 1 Liter,,
Chicago Roots HO,the-cannabis-encyclopedia-softcover,The Cannabis Encyclopedia Softcover,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/the-cannabis-encyclopedia-softcover.jpg?v=1597391061
Titan,titan-apollo-2-cycle-timer-w-photocell,Titan Controls - Apollo 2 Cycle Timer w/photocell,Title,Default Title,,
Titan,titan-controls-atlas-2-preset-co2-controller,Titan Controls - Atlas 2 Preset CO2 Controller,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-1.jpg?v=1594295600
Titan,titan-controls-atlas-2-preset-co2-mon-controller,Titan Controls - Atlas 2 - Preset CO2 Mon/Controller,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/titan-controls-titan-controls-atlas-2-preset-co2-m.jpg?v=1597398510
,titan-controls-atlas-2-preset-co2-mon-controller,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/titan-controls-titan-controls-atlas-2-preset-co2-m_37a06f6c-de53-4ca4-b3f6-e04e91fe5d24.jpg?v=1597398510
Titan,titan-controls-co2-regulator,Titan Controls - CO2 Regulator,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/environmental-controllers-titan-controls-co2-regul.jpg?v=1597400149
Titan,titan-controls-saturn-4-environmental-controller,Titan Controls - Saturn 4 Environmental Controller,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-2.jpg?v=1594296196
Titan,titan-controls-saturn-5-digital-environmental-controller,Titan Controls - Saturn 5 Digital Environmental Controller,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-3.jpg?v=1594296430
Titan,titan-controls®-co2-regulator-deluxe-kit-with-timer,Titan Controls - CO2 Regulator Deluxe Kit with Timer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-4.jpg?v=1594296577
Titan,titan-helios-light-controllers,Titan Controls - HELIOS LIGHT CONTROLLERS,Name,Titan Helios Light Controllers Helios 5 - 4 Light 20 Amp 240V,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/13851_3.jpg?v=1594130282
,titan-helios-light-controllers,,,Titan Helios Light Controllers Helios 6 - 8 Light 40 Amp 240V,,
TNB Naturals,tnb-naturals-co2-enhancer,TNB Naturals - CO2 Enhancer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/tnb-naturals-tnb-naturals-co2-enhancer.png?v=1597398390
TNB Naturals,tnb-naturals-co2-enhancer-refill-pack,TNB Naturals - CO2 Enhancer Refill Pack,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/tnb-naturals-tnb-naturals-co2-enhancer-refill-pack.png?v=1597399871
Trimbag,trim-bag-dry-trimmer,Trimbag - Dry Trimmer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/trim-bag-dry-trimmer.jpg?v=1597404501
Primordial Solutions,true-blooms,Primordial Solutions  - TRUE BLOOMS,Product,2 OZ,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/TrueBlooms614x700.jpg?v=1596096251
,true-blooms,,,16 OZ,,
,true-blooms,,,1 GALLON,,
Turbo Klone,turbo-klone-t48-system,Turbo Klone - T48 System,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/turbo-klone-turbo-klone-t48-system.jpg?v=1597395878
,turbo-klone-t48-system,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/turbo-klone-turbo-klone-t48-system_1.jpg?v=1597395878
Ultra Sun,ultra-sun®-metal-halide-4-200-k-1000-watt,"Ultra Sun - Metal Halide - 4,200°K 1000 Watt",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ultrasun-2_9b718dd5-72d7-4eb3-b9f8-8843bf5afb99.jpg?v=1594368910
Ultra Sun,ultra-sun®-metal-halide-4-200-k-400w,"Ultra Sun - Metal Halide - 4,200°K 400w",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ultrasun-1.jpg?v=1594368708
,ultra-sun®-metal-halide-4-200-k-400w,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ultrasun-2.jpg?v=1594368708
Ultra Sun,ultra-sun®-metal-halide-blue-400-watt-bulb-7500k,Ultra Sun - Metal Halide Blue 400 Watt Bulb 7500k,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ultrasun-3.jpg?v=1594369063
Ultra Sun,ultra-sunultra-sun®-metal-halide-blue-7500k-1000w,Ultra Sun - Metal Halide Blue 7500K 1000w,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ultrasun-4.jpg?v=1594369216
Ushio,ushio-double-ended-pro-plus-hp-1000-watt-bulb,Ushio - Double Ended Pro Plus HP 1000 Watt Bulb,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ecoplus-19.jpg?v=1594882242
Chicago Roots HO,uv-sterilizer-system,UV Sterilizer System,Name,Stealth UV Sterilizer Kit,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-27.jpg?v=1594745937
Chicago Roots HO,vine-clips,Vine Clips,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-37.jpg?v=1594807402
FLUENCE BIOENGINEERING,vyprx,Fluence Bioengineering - VYPRx,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/VYPR2x_2eaf4ff8-9a70-44fb-8ad2-8775ee02e812.png?v=1596522324
General Hydroponics,waterfarm,General Hydroponics - WATERFARM,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/474_2.jpg?v=1593783126
General Hydroponics,waterfarm-plumbing-kit,General Hydroponics - WATERFARM PLUMBING KIT,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/1594_2.jpg?v=1594022167
Sun System,yield-master-air-cooled-reflectors,Sun System - YIELD MASTER AIR COOLED REFLECTORS,Name,Sun System Yield Master 6-Inch Air-Cooled Reflector,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/yield.jpg?v=1594125761
